index,id,county,state,total_pop,households,avg_household_income_dollars,rural_urban,one_or_more,desktop_laptop,only_desktop_laptop,smartphone,only_smartphone,tablet_portable,only_tablet_portable,other,only_other,no_computer,less10k,10k,20k,35k,50k,greater75k,dialup,broadband,internet,no_internet,perc_dialup,perc_broadband,perc_internet,perc_no_internet,high_state_income,low_state_income,state_ratio_income,national_ratio_income
317,25003,Berkshire County,Massachusetts,126348,55212,77385,,49658,43997,3672,41807,2645,34281,1121,810,0,5554,3558,6535,6873,7221,8961,22064,191,47533,47724,7488,0.0022037359670478013,0.5484302707941526,0.5506340067612004,0.0863956802159892,141688,74184,0.5461648128281859,0.4394952208408821
318,25005,Bristol County,Massachusetts,564022,215132,88251,,191400,161916,11006,172821,17428,129186,2658,4129,0,23732,11476,18760,29216,22159,37829,95692,380,178767,179147,35985,0.006882561761935811,3.2378287328841555,3.2447112946460916,0.6517604868506847,141688,74184,0.6228544407430411,0.5012068583631025
319,25009,Essex County,Massachusetts,790638,295481,109821,,272551,236058,14420,245849,18461,196951,4368,5561,0,22930,15960,24995,31865,28116,44369,150176,508,259164,259672,35809,0.002361340944164513,1.2046743394752988,1.2070356804194633,0.16645129501887213,141688,74184,0.7750903393371351,0.6237100813848486
320,25011,Franklin County,Massachusetts,70963,30391,79786,,27669,23252,2559,22684,2135,17990,1029,767,12,2722,1221,2841,4176,4435,5779,11939,133,24916,25049,5342,0.00045011354367962745,0.08432352672422254,0.08477364026790217,0.018078996619071953,141688,74184,0.5631104963017334,0.4531313005105721
321,25013,Hampden County,Massachusetts,470406,178678,74184,,155531,127272,9693,137938,17608,101051,2583,2671,0,23147,15724,19628,28983,20791,28397,65155,946,143334,144280,34398,0.031127636471323748,4.71633049258004,4.747458129051364,1.1318482445460827,141688,74184,0.5235729207836938,0.4213156743924533
322,25015,Hampshire County,Massachusetts,161355,58902,95842,,54766,50554,4317,47893,2115,38519,570,1689,0,4136,2859,5004,6733,5607,8581,30118,268,51480,51748,7154,0.0014999048567814728,0.2881160523399635,0.289615957196745,0.040038505020203945,141688,74184,0.6764299023205917,0.5443186787598607
323,25017,Middlesex County,Massachusetts,1614714,612224,134090,,576986,531534,28501,528593,22603,430801,5292,14194,173,35238,25538,36007,48743,46792,76544,378600,915,557738,558653,53571,0.01553427727411633,9.468914468099555,9.48444874537367,0.9094937353570337,141688,74184,0.9463751340974536,0.7615418254513651
324,25021,Norfolk County,Massachusetts,705388,267880,141688,,253430,233202,12579,231780,9049,192881,3933,5736,0,14450,9373,16111,20595,20920,35806,165075,526,244827,245353,22527,0.0008591626594187748,0.39989774984319465,0.4007569125026134,0.0367953559481497,141688,74184,1,0.8046934011824373
325,25023,Plymouth County,Massachusetts,518132,189304,115820,,177735,156006,10821,158854,10600,132099,3343,4660,91,11569,7555,14121,16123,16012,27353,108140,201,167448,167649,21655,0.0007503359713304465,0.6250858593400029,0.6258361953113334,0.08083843512020307,141688,74184,0.817429845858506,0.6577804028919166
326,25025,Suffolk County,Massachusetts,807252,315049,102280,,290693,249143,9458,275539,27559,188896,1913,6271,77,24356,28710,33880,30612,28478,42214,151155,528,272999,273527,41522,0.00278916451844652,1.442119553733677,1.4449087182521236,0.21934032033131895,141688,74184,0.7218677657952685,0.5808822276617616
327,25027,Worcester County,Massachusetts,830839,308831,95428,,285301,250649,16205,257405,18185,204305,3283,6892,0,23530,15705,24787,34877,33361,51082,149019,874,272976,273850,34981,0.002774171636793007,0.8664556941936016,0.8692298658303946,0.11103352176962948,141688,74184,0.6735079893851279,0.5419674347018634
328,26005,Allegan County,Michigan,117327,43992,73331,,40002,33086,1874,36703,4909,23683,407,917,0,3990,2092,2885,7866,4629,9513,17007,227,37212,37439,6553,0.0007350298383258158,0.120493085214891,0.1212281150532168,0.021218724804180928,107683,62362,0.6809895712415145,0.41647120293962303
329,26017,Bay County,Michigan,103923,44469,66454,,39830,32690,1945,36170,4721,24389,688,505,0,4639,2629,4078,7748,7404,9204,13406,30,38003,38033,6436,0.0006819421713038735,0.8638616112020367,0.8645435533733407,0.14629932715039098,107683,62362,0.617126194478237,0.3774144266428892
330,26021,Berrien County,Michigan,154141,64783,73729,,58239,48054,3291,52159,6670,38186,653,1469,62,6544,4246,7974,10017,9388,11632,21526,112,47984,48096,16687,0.0025186084688209763,1.0790438282848727,1.0815624367536936,0.375250174278711,107683,62362,0.6846856049701439,0.4187315776620456
331,26025,Calhoun County,Michigan,134487,53914,62362,,49092,37459,3376,42835,8125,27909,805,612,44,4822,3416,5342,10802,8344,10935,15075,151,45052,45203,8711,0.0023308584042109814,0.6954293564669743,0.6977602148711853,0.13446428847074077,107683,62362,0.5791257672984593,0.35417459406963997
332,26037,Clinton County,Michigan,79332,29783,81448,,27349,24133,1292,25050,1937,18340,260,554,0,2434,1173,1647,3830,3741,6009,13383,145,25780,25925,3858,0.002689468412657195,0.4781689357124309,0.4808584041250881,0.0715584078346997,107683,62362,0.7563682289683609,0.462570352743402
333,26045,Eaton County,Michigan,109826,44879,82681,,42047,35262,2370,38068,3815,28940,224,1378,0,2832,2076,2867,5611,4615,10636,19074,174,39250,39424,5455,0.005842259006815969,1.3178658966524528,1.3237081556592687,0.18315817748379948,107683,62362,0.7678185043135871,0.46957297091613326
334,26049,Genesee County,Michigan,406892,169469,66520,,148428,117481,7822,133353,18094,93918,2955,3294,0,21041,14553,17828,29534,25745,28356,53453,457,136104,136561,32908,0.010182936339936274,3.0326878941152877,3.042870830455224,0.7332605450210566,107683,62362,0.6177391045940399,0.37778926265213514
335,26055,Grand Traverse County,Michigan,92573,36782,85300,,34629,30660,2342,30999,2151,25640,229,710,0,2153,1221,2965,4016,5259,7108,16213,89,31712,31801,4981,0.0005251697950657642,0.18712566900141028,0.18765083879647604,0.029391806171040133,107683,62362,0.7921398920906736,0.48444714528302957
336,26065,Ingham County,Michigan,292735,112170,73255,,105801,91109,4414,96774,8674,71933,1432,3469,0,6369,8949,12143,17778,14824,20352,38124,160,94035,94195,17975,0.004349953781741069,2.556549399162634,2.560899352944375,0.4886901201674732,107683,62362,0.6802837959566506,0.4160395735956428
337,26073,Isabella County,Michigan,70562,25367,64189,,23331,19377,1012,21291,2069,15112,438,795,20,2036,2632,2988,4327,3247,5171,7002,74,20023,20097,5270,0.000659712935722564,0.1785058393509851,0.17916555228670766,0.04698225907105286,107683,62362,0.5960922336859115,0.3645507363255848
338,26075,Jackson County,Michigan,158823,62598,66668,,56227,43890,3023,49879,8271,34469,1233,1085,0,6371,4262,6262,11356,8789,12694,19235,213,52138,52351,10247,0.008396735916742224,2.055347498718808,2.0637442346355503,0.4039500137974534,107683,62362,0.6191135090961433,0.37862980400620183
339,26077,Kalamazoo County,Michigan,264870,104234,76214,,96664,83787,4871,87707,6538,68710,1503,1712,0,7570,6759,8045,17048,14580,19345,38457,716,92545,93261,10973,0.011438065113901403,1.478401865874309,1.4898399309882104,0.17529314035592192,107683,62362,0.7077625994818123,0.4328447213435031
340,26081,Kent County,Michigan,653786,244046,85481,,226890,192016,9643,208125,20161,159879,3289,4349,0,17156,12549,18395,33539,34661,45870,99032,526,213581,214107,29939,0.0050463380470863635,2.049053092081279,2.054099430128365,0.28722873534547266,107683,62362,0.7938207516506783,0.4854751046417192
341,26087,Lapeer County,Michigan,88028,33560,82183,,30172,25178,2143,26521,3174,19964,642,436,31,3388,2394,2258,4048,4263,6619,13978,231,28079,28310,5250,0.0009465428648697377,0.11505617793366825,0.11600272079853798,0.021512337837948585,107683,62362,0.7631938188943473,0.46674466284636834
342,26091,Lenawee County,Michigan,98266,38388,70326,,34700,27835,2121,30816,3690,23679,509,883,0,3688,1600,3495,6307,5710,8093,13183,118,31722,31840,6548,0.0035160905840286054,0.9452324195470798,0.9487485101311085,0.19511323003575684,107683,62362,0.6530835879386718,0.39940480585198523
343,26093,Livingston County,Michigan,191224,72676,100699,,69688,62919,3593,64317,3908,51523,547,1977,29,2988,2137,3150,6596,7684,12682,40427,38,65919,65957,6719,0.0009898926747942064,1.7171772428884027,1.718167135563197,0.17502865478795457,107683,62362,0.9351429659277695,0.571903201440279
344,26099,Macomb County,Michigan,874759,347508,78874,,320507,270254,15643,292934,29981,218390,2816,7259,83,27001,16835,27105,49261,48025,62827,143455,638,307621,308259,39249,0.008778688975727889,4.232772854862678,4.241551543838406,0.5400544884143321,107683,62362,0.7324647344520491,0.44795174838280977
345,26103,Marquette County,Michigan,66516,26328,66475,,23233,20728,1859,19589,1264,15687,397,625,0,3095,1830,2265,3499,4229,5619,8886,16,21612,21628,4700,4.6042105505484765e-05,0.062191374011533546,0.062237416117039035,0.01352486849223615,107683,62362,0.6173212113332652,0.3775336926458311
346,26111,Midland County,Michigan,83209,34091,81508,,29947,25908,1070,27009,2331,21670,313,737,28,4144,2083,3156,5604,3980,6475,12793,13,28188,28201,5890,0.0004937708903068976,1.0706472196900638,1.0711409905803706,0.22371619568520207,107683,62362,0.7569254199827271,0.46291111275180746
347,26115,Monroe County,Michigan,150439,61586,77934,,55982,47270,3419,49291,4293,41060,1015,1098,0,5604,2678,5104,8020,7942,12748,25094,144,51664,51808,9778,0.004223988736030037,1.515473292071221,1.519697280807251,0.2868205684784841,107683,62362,0.7237354085603113,0.4426131749177917
348,26121,Muskegon County,Michigan,173588,67196,65118,,60713,45866,3750,53713,9962,37179,775,1713,0,6483,3944,7117,11242,11233,13196,20464,450,55710,56160,11036,0.00730685545416166,0.9045887052252135,0.9118955606793752,0.17919657064917352,107683,62362,0.6047194078916821,0.36982683712239534
349,26125,Oakland County,Michigan,1259201,503645,107683,,471392,424357,17941,438126,26595,347882,3776,12517,153,32253,23228,31372,56799,49373,78381,264492,575,454050,454625,49020,0.008557056967676648,6.7570986368236206,6.765655693791297,0.72950770879219,107683,62362,1,0.6115676664186691
350,26139,Ottawa County,Michigan,290494,103438,86438,,97207,86289,4146,89592,6921,70345,452,1938,0,6231,2903,5887,11381,13598,21480,48189,354,91510,91864,11574,0.0007028760337142233,0.18169544024064568,0.18239831627435993,0.022980472356520964,107683,62362,0.80270794832982,0.4909102267757856
351,26145,Saginaw County,Michigan,190800,78740,68782,,69340,54540,4600,61328,8030,44785,991,1799,0,9400,6692,7952,13582,12147,14423,23944,311,65149,65460,13280,0.0030066319921112166,0.6298362303988863,0.6328428623909975,0.1283860863512442,107683,62362,0.6387452058356472,0.3906359149690192
352,26147,St. Clair County,Michigan,159337,65751,74430,,59093,48532,3021,53459,6796,39488,788,1007,0,6658,3947,5782,9541,9598,12188,24695,110,56103,56213,9538,0.0013970027940055881,0.7125095250190501,0.7139065278130556,0.12113284226568453,107683,62362,0.6911954533213228,0.4227127904269155
353,26155,Shiawassee County,Michigan,68192,28218,70227,,25877,19941,1428,23134,4371,15605,301,401,71,2341,1175,2024,4651,5208,6182,8978,47,23449,23496,4722,0.0007148180255813599,0.3566333591884534,0.3573481772140348,0.07181639822968472,107683,62362,0.6521642227649675,0.3988425518381163
354,26159,Van Buren County,Michigan,75448,28607,72589,,25847,21438,1365,22797,2601,16938,479,672,0,2760,1473,2887,4070,3741,6408,10028,132,23541,23673,4934,0.004677865192430364,0.8342547310227514,0.8389325962151818,0.17485293075341982,107683,62362,0.6740989756971852,0.4122571375023427
355,26161,Washtenaw County,Michigan,370963,143072,101689,,137406,125861,4364,129046,5957,98132,751,3401,28,5666,12168,10365,14747,15320,21465,69007,72,131188,131260,11812,0.0025168665012059986,4.585870591114063,4.588387457615269,0.4129059321145174,107683,62362,0.9443366176648125,0.5775257415789683
356,26163,Wayne County,Michigan,1753893,687546,66287,,615308,470602,29633,563830,95059,379472,7535,16649,320,72238,81587,75692,110935,94650,117076,207606,1722,542611,544333,143213,0.01203589800939387,3.7925729702527398,3.8046088682621337,1.000985517781257,107683,62362,0.6155753461549177,0.37646597795282744
357,27003,Anoka County,Minnesota,353813,128140,97645,,121430,108964,5355,111983,5584,89421,1197,2454,43,6710,3042,6589,10201,13777,22361,72170,610,117025,117635,10505,0.0008872133646330572,0.17020679343636644,0.1710940068009995,0.01527897769749224,126528,69677,0.771726416287304,0.5545585170124434
358,27013,Blue Earth County,Minnesota,67427,26362,74210,,24699,22023,1236,22736,1469,14449,249,843,4,1663,1224,2795,4456,2779,4737,10371,37,23348,23385,2977,0.0002887466833151241,0.18220696113625723,0.18249570781957233,0.023232402060246606,126528,69677,0.5865104957005564,0.4214633370627623
359,27019,Carver County,Minnesota,103551,36925,126528,,35284,32407,936,33439,1618,29167,140,1491,0,1641,815,1477,1768,3738,5144,23983,28,33887,33915,3010,0.0010621348911311736,1.285448751991503,1.286510886882634,0.11417950079660116,126528,69677,1,0.7185947057253361
360,27037,Dakota County,Minnesota,425423,162496,106417,,155843,141564,5579,144764,5709,120992,1927,4453,53,6653,4247,7659,14255,16797,25847,93691,220,150170,150390,12106,0.005958023019634394,4.066892349356804,4.072850372376439,0.3278537576167908,126528,69677,0.8410549443601416,0.6043776302413149
361,27053,Hennepin County,Minnesota,1259428,508964,109964,,482143,435251,20825,447911,27767,341177,3850,15018,179,26821,26399,31100,57278,52655,83299,258233,1051,450823,451874,57090,0.006467851516345018,2.7743636766443482,2.780831528160693,0.35133172508861754,126528,69677,0.8690882650480526,0.6245222260715483
362,27109,Olmsted County,Minnesota,156277,63462,100705,,59280,52486,2685,54566,4200,43364,782,1519,0,4182,2540,4707,6411,8067,9846,31891,321,55005,55326,8136,0.0006306929370250155,0.10807247663881925,0.10870316957584426,0.01598541350665273,126528,69677,0.7959107865452706,0.5719372774411196
363,27123,Ramsey County,Minnesota,550210,209287,88939,,194490,168912,9756,177221,13935,133553,2164,4944,108,14797,13078,14855,27503,26940,36177,90734,985,184056,185041,24246,0.015521099240490372,2.9002552708707574,2.9157763701112476,0.382055403233431,126528,69677,0.702919511886697,0.5051142397928179
364,27131,Rice County,Minnesota,66523,23358,82287,,20971,18239,1706,18766,1369,14555,55,326,10,2387,1404,1468,3359,3331,3438,10358,49,20031,20080,3278,0.00023412825450219078,0.095710674814967,0.0959448030694692,0.01566270241343227,126528,69677,0.6503461684370258,0.4673353135276044
365,27137,St. Louis County,Minnesota,199754,84370,69677,,74214,61146,4555,65671,7725,48072,1293,1332,27,10156,5143,9177,13026,12558,15072,29394,607,68434,69041,15329,0.02598681393954962,2.9297885092901788,2.9557753232297284,0.656263378713931,126528,69677,0.5506844334850785,0.3957189184277333
366,27139,Scott County,Minnesota,147381,50040,118896,,48144,44732,1081,45646,2084,37490,303,1425,13,1896,1065,1653,4358,4993,6243,31728,77,46561,46638,3402,0.0009126466753585397,0.5518667772905061,0.5527794239658647,0.04032238947493185,126528,69677,0.9396813353566009,0.6752500326561675
367,27141,Sherburne County,Minnesota,96036,32033,89624,,30685,26810,1069,28872,2642,21261,50,468,0,1348,937,1300,3779,2623,5896,17498,213,29542,29755,2278,0.004256594724220623,0.5903677058353317,0.5946243005595524,0.045523581135091924,126528,69677,0.7083333333333334,0.5090045832221131
368,27145,Stearns County,Minnesota,159256,58510,78545,,53763,44244,3244,48675,5358,36959,491,1066,0,4747,2008,5009,9455,7542,10703,23793,243,49099,49342,9168,0.007585927012768083,1.5327630880654326,1.5403490150782007,0.2862048512471514,126528,69677,0.6207716868993425,0.4460832476700534
369,27163,Washington County,Minnesota,259201,96387,121670,,91176,83684,3129,85454,3421,70362,583,2769,41,5211,2446,3614,6339,9650,14519,59819,356,88781,89137,7250,0.006084430011963767,1.5173645530678517,1.5234489830798155,0.12391044265937447,126528,69677,0.9616053363682348,0.6910045037114444
370,27171,Wright County,Minnesota,136349,48863,101340,,44771,38713,2067,41620,3391,30748,205,1392,0,4092,1624,1892,4341,4927,7805,28274,159,43400,43559,5304,0.0016496000497992467,0.45026818969363086,0.4519177897434301,0.05502816769896356,126528,69677,0.8009294385432474,0.5755436541967435
371,28033,DeSoto County,Mississippi,182001,63075,79336,,59578,48534,1225,56154,7053,42289,649,1547,0,3497,2225,4245,7684,9811,11007,28103,59,56889,56948,6127,0.0012074575854941366,1.1642551623928126,1.1654626199783067,0.12539140044614536,111693,54725,0.7103041372333092,0.4505756004475315
372,28035,Forrest County,Mississippi,75036,27248,58042,,23146,17306,930,21108,3224,14992,147,866,0,4102,3502,3596,4654,5569,4644,5283,0,21269,21269,5979,0,0.3372017439556084,0.3372017439556084,0.09479191438763376,111693,54725,0.5196565586025982,0.32963987346445023
373,28047,Harrison County,Mississippi,206650,82375,65158,,75683,56655,2040,70866,14200,47214,1093,2256,0,6692,9339,9036,13581,12797,14035,23587,205,68811,69016,13359,0.00752348796241926,2.525359659424545,2.532883147386964,0.4902745155607751,111693,54725,0.5833669075053942,0.37005401046133224
374,28049,Hinds County,Mississippi,237085,85483,58036,,76334,56042,3026,71189,14125,44705,626,1309,0,9149,7015,11443,14613,13950,15424,23038,74,70190,70264,15219,0.0008983308042488619,0.8520789074355083,0.8529772382397572,0.184752655538695,111693,54725,0.5196028399273007,0.3296057974636097
375,28059,Jackson County,Mississippi,143277,51659,62412,,47455,36782,1662,45007,6108,32263,276,819,0,4204,4234,6506,7813,7023,10270,15813,371,43259,43630,8029,0.004340044219318461,0.5060538352654914,0.5103938794848099,0.09392510791619386,111693,54725,0.5587816604442535,0.35445856074331117
376,28067,Jones County,Mississippi,68461,25098,59227,,22634,13622,774,21184,6765,12520,230,320,0,2464,1984,2974,4500,3143,5130,7367,6,15719,15725,9373,0.00011614626686540584,0.30428386147621905,0.30440000774308446,0.18143982655490815,111693,54725,0.5302659969738479,0.3363698836304571
